,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label
1563,10074244,2017-01-25,22246784,24200000,WA,0.0349,1.43,0.654,wells_fargo_bank,0.0,1953216,0.0
1564,10069463,2017-01-25,22245680,23205000,TX,0.0349,1.34,0.737,wells_fargo_bank,0.0,959320,0.0
1565,300911020,2017-01-25,22243002,22920000,TX,0.0381,1.26,0.749,keybank,0.0,676998,0.0
1566,300651019,2017-01-25,22236158,24000000,TX,0.0379,1.97,0.517,cwcapital,0.0,1763842,0.0
1567,304991039,2017-01-25,22235000,22235000,OR,0.028237,1.49,0.754,c-iii_asset_management_llc,0.0,0,0.0
1568,10098020,2017-01-25,22230000,22230000,TX,0.0383,2.04,0.646,wells_fargo_bank,0.0,0,0.0
1569,10081403,2017-01-25,22200095,22500000,MD,0.037,1.32,0.75,midland_loan_services,0.0,299905,0.0
1570,30308300,2017-01-25,22200000,22200000,CA,0.0292,2.46,0.588,wells_fargo_bank,0.0,0,0.0
1571,833100021,2017-01-25,22200000,22200000,IL,0.0407,2.047,0.629,midland_loan_services,0.0,0,0.0
1572,10093655,2017-01-25,22200000,22200000,MD,0.0403,2.36,0.594,wells_fargo_bank,0.0,0,0.0
1573,824100014,2017-01-25,22197716,23250000,FL,0.0436,1.378,0.745,keybank,0.0,1052284,0.0
1574,10084984,2017-01-25,22196556,23212000,LA,0.0506,1.35,0.697,cwcapital,0.0,1015444,0.0
1575,305131018,2017-01-25,22193000,22193000,TX,0.038,1.26,0.798,keybank,0.0,0,0.0
1576,10073743,2017-01-25,22180166,23200000,TN,0.0416,1.26,0.775,wells_fargo_bank,0.0,1019834,0.0
1577,10053832,2017-01-25,22161062,24500000,OH,0.0493,1.28,0.755,wells_fargo_bank,0.0,2338938,0.0
1578,30283200,2017-01-25,22143842,23730000,CA,0.0516,1.33,0.75,cwcapital,0.0,1586158,0.0
1579,10102913,2017-01-25,22125000,22125000,OH,0.0373,1.37,0.75,midland_loan_services,0.0,0,0.0
1580,304901130,2017-01-25,22125000,22125000,OH,0.0387,1.4,0.75,wells_fargo_bank,0.0,0,0.0
1581,10092123,2017-01-25,22115000,22115000,MI,0.0416,1.25,0.74,cwcapital,0.0,0,0.0
1582,10100823,2017-01-25,22108000,22108000,TN,0.0404,2.04,0.679,wells_fargo_bank,0.0,0,0.0
1583,30288565,2017-01-25,22102395,24250000,MS,0.0402,1.314,0.736,keybank,0.0,2147605,0.0
1584,30285041,2017-01-25,22100986,23693000,GA,0.0455,1.27,0.609,wells_fargo_bank,0.0,1592014,0.0
1585,30308611,2017-01-25,22095000,22095000,TX,0.024737,1.56,0.792,midland_loan_services,0.0,0,0.0
1586,300591020,2017-01-25,22091136,24000000,PA,0.0345,1.33,0.792,cwcapital,0.0,1908864,0.0
1587,10081430,2017-01-25,22078973,23650000,NC,0.0394,1.37,0.723,midland_loan_services,0.0,1571027,0.0
1588,300340016,2017-01-25,22075948,23000000,TX,0.0386,1.3,0.769,keybank,0.0,924052,0.0
1589,30304037,2017-01-25,22071497,23000000,NY,0.0405,1.25,0.701,midland_loan_services,0.0,928503,0.0
1590,10073001,2017-01-25,22055691,22775000,NC,0.0428,1.25,0.752,wells_fargo_bank,0.0,719309,0.0
1591,302781023,2017-01-25,22055344,22200000,VA,0.043,1.31,0.74,keybank,0.0,144656,0.0
1592,10091491,2017-01-25,22050000,22050000,TX,0.026137,1.61,0.75,keybank,0.0,0,0.0
1593,10069464,2017-01-25,22046158,23050000,TN,0.0363,1.4,0.775,wells_fargo_bank,0.0,1003842,0.0
1594,10093514,2017-01-25,22028707,22218000,TX,0.0385,1.27,0.75,wells_fargo_bank,0.0,189293,0.0
1596,501164298,2017-01-25,22028355,22840000,MD,0.0387,1.542,0.534,berkadia,0.0,811645,0.0
1597,30308301,2017-01-25,22020000,22020000,NC,0.0305,2.31,0.595,wells_fargo_bank,0.0,0,0.0
1598,838100014,2017-01-25,22015640,24200000,OK,0.0504,1.302,0.731,keybank,0.0,2184360,0.0
1599,301151025,2017-01-25,22011668,23632000,MI,0.0347,1.68,0.743,wells_fargo_bank,0.0,1620332,0.0
1602,10060815,2017-01-25,22008529,24000000,PA,0.0493,1.51,0.739,keybank,0.0,1991471,0.0
1603,10091343,2017-01-25,22000000,22000000,GA,0.0416,1.88,0.638,"berkeley_point_capital,_llc",0.0,0,0.0
1604,303171017,2017-01-25,22000000,22000000,CA,0.0357,4.84,0.289,cwcapital,0.0,0,0.0
1605,10093656,2017-01-25,22000000,22000000,IN,0.0425,1.36,0.738,wells_fargo_bank,0.0,0,0.0
1606,302521022,2017-01-25,22000000,22000000,IL,0.0357,2.34,0.55,wells_fargo_bank,0.0,0,0.0
1607,10102178,2017-01-25,22000000,22000000,MI,0.0369,2.82,0.611,cwcapital,0.0,0,0.0
1608,303681029,2017-01-25,22000000,22000000,AZ,0.0409,1.35,0.717,wells_fargo_bank,0.0,0,0.0
1609,30288545,2017-01-25,21980853,23680000,UT,0.0393,1.271,0.795,keybank,0.0,1699147,0.0
1610,302421019,2017-01-25,21982309,22500000,CA,0.030337,1.86,0.799,midland_loan_services,0.0,517691,0.0
1611,302521021,2017-01-25,21976902,22165000,GA,0.0387,1.32,0.736,wells_fargo_bank,0.0,188098,0.0
1612,304901132,2017-01-25,21937000,21937000,TX,0.0329,1.28,0.75,wells_fargo_bank,0.0,0,0.0
1613,501164292,2017-01-25,21931909,22740000,MD,0.0387,1.448,0.574,berkadia,0.0,808091,0.0
1614,30283214,2017-01-25,21927356,23500000,FL,0.0494,1.3,0.778,cwcapital,0.0,1572644,0.0
1617,301901021,2017-01-25,21920634,23000000,OK,0.038,1.55,0.697,wells_fargo_bank,0.0,1079366,0.0
1618,30310346,2017-01-25,21920000,21920000,AZ,0.032737,1.46,0.8,wells_fargo_bank,0.0,0,0.0
1619,302521024,2017-01-25,21920000,21920000,TX,0.0353,2.15,0.525,wells_fargo_bank,0.0,0,0.0
1620,838100016,2017-01-25,21911579,22750000,CO,0.0525,1.25,0.65,keybank,0.0,838421,0.0
1621,303841023,2017-01-25,21908576,22000000,TX,0.0395,1.25,0.748,midland_loan_services,0.0,91424,0.0
1622,10086372,2017-01-25,21902063,21992000,PA,0.0403,1.25,0.8,wells_fargo_bank,0.0,89937,0.0
1623,302781024,2017-01-25,21900000,21900000,CO,0.0442,1.96,0.608,keybank,0.0,0,0.0
1624,10102179,2017-01-25,21900000,21900000,FL,0.0412,1.27,0.795,cwcapital,0.0,0,0.0
1625,824100016,2017-01-25,21894170,23025000,NC,0.0408,1.471,0.75,keybank,0.0,1130830,0.0
1626,30309572,2017-01-25,21884166,21920000,MD,0.029937,1.6,0.788,keybank,0.0,35834,0.0
1627,10062328,2017-01-25,21879617,22260000,TX,0.0436,1.461,0.7,wells_fargo_bank,0.0,380383,0.0
1628,10063220,2017-01-25,21860548,22900000,AZ,0.0416,1.272,0.686,midland_loan_services,0.0,1039452,0.0
1629,10063206,2017-01-25,21851010,23000000,CA,0.0363,1.342,0.654,midland_loan_services,0.0,1148990,0.0
1630,304611021,2017-01-25,21843000,21843000,NC,0.0409,1.25,0.748,wells_fargo_bank,0.0,0,0.0
1631,490000014,2017-01-25,21825000,21825000,AZ,0.0497,1.93,0.528,wells_fargo_bank,0.0,0,0.0
1632,302521019,2017-01-25,21819883,22900000,FL,0.0395,1.44,0.728,wells_fargo_bank,0.0,1080117,0.0
1633,300340018,2017-01-25,21816649,22299000,NC,0.039,1.25,0.741,keybank,0.0,482351,0.0
1634,10098021,2017-01-25,21800000,21800000,AZ,0.0435,1.25,0.701,wells_fargo_bank,0.0,0,0.0
1635,10054688,2017-01-25,21791286,23400000,VA,0.0566,1.474,0.796,wells_fargo_bank,0.0,1608714,0.0
1636,303681027,2017-01-25,21786482,22658000,NY,0.0343,1.64,0.47,wells_fargo_bank,0.0,871518,0.0
1637,10096493,2017-01-25,21775000,21775000,KY,0.0381,2.26,0.613,wells_fargo_bank,0.0,0,0.0
1638,10098022,2017-01-25,21775000,21775000,GA,0.0383,2.09,0.648,wells_fargo_bank,0.0,0,0.0
1639,30285021,2017-01-25,21771437,23295000,FL,0.047,1.25,0.715,wells_fargo_bank,0.0,1523563,0.0
1640,10081467,2017-01-25,21767403,23325000,NV,0.0391,1.42,0.712,midland_loan_services,0.0,1557597,0.0
1641,302841105,2017-01-25,21765060,22000000,MD,0.027537,1.72,0.647,midland_loan_services,0.0,234940,0.0
1642,10073728,2017-01-25,21763920,23775000,MO,0.0383,1.52,0.742,wells_fargo_bank,0.0,2011080,1.0
1643,456000015,2017-01-25,21762333,23400000,VA,0.0491,1.4,0.645,keybank,0.0,1637667,0.0
1644,10064705,2017-01-25,21759579,22000000,MO,0.0408,1.28,0.794,cwcapital,0.0,240421,0.0
1645,300651020,2017-01-25,21757035,22126000,CO,0.0363,1.25,0.782,cwcapital,0.0,368965,0.0
1646,10082664,2017-01-25,21756093,22050000,NJ,0.037,1.32,0.75,wells_fargo_bank,0.0,293907,0.0
1647,30310073,2017-01-25,21750000,21750000,GA,0.026837,1.66,0.755,cwcapital,0.0,0,0.0
1648,818100019,2017-01-25,21727295,23000000,TX,0.041,1.258,0.697,cwcapital,0.0,1272705,0.0
1649,10061523,2017-01-25,21713606,23201000,GA,0.0481,1.3,0.655,wells_fargo_bank,0.0,1487394,0.0
1650,302521020,2017-01-25,21712836,22792000,OH,0.0464,1.47,0.742,wells_fargo_bank,0.0,1079164,0.0
1651,300340020,2017-01-25,21710669,21800000,AZ,0.0402,1.27,0.781,keybank,0.0,89331,0.0
1652,304901133,2017-01-25,21701000,21701000,CA,0.0418,1.3,0.661,wells_fargo_bank,0.0,0,0.0
1653,30309074,2017-01-25,21700000,21700000,TX,0.024037,1.58,0.789,trimont,0.0,0,0.0
1654,304611022,2017-01-25,21700000,21700000,CO,0.0435,1.25,0.761,wells_fargo_bank,0.0,0,0.0
1655,10086991,2017-01-25,21688755,22750000,NY,0.0472,1.31,0.532,wells_fargo_bank,0.0,1061245,0.0
1656,833100020,2017-01-25,21673900,22500000,GA,0.0369,1.288,0.716,midland_loan_services,0.0,826100,0.0
1657,305161013,2017-01-25,21640000,21640000,TX,0.0421,1.38,0.793,midland_loan_services,0.0,0,0.0
1658,10082665,2017-01-25,21632178,21788000,UT,0.0471,1.25,0.798,wells_fargo_bank,0.0,155822,0.0
1659,304611023,2017-01-25,21630000,21630000,MD,0.0365,1.43,0.798,wells_fargo_bank,0.0,0,1.0
1660,305131019,2017-01-25,21629000,21629000,TX,0.038,1.28,0.794,keybank,0.0,0,0.0
1661,30306624,2017-01-25,21628079,23450000,TX,0.039737,1.64,0.684,midland_loan_services,0.0,1821921,0.0
1662,301561020,2017-01-25,21624947,21725000,TN,0.0495,1.25,0.787,keybank,0.0,100053,0.0
1663,300060027,2017-01-25,21623705,22500000,AZ,0.0403,1.45,0.706,keybank,0.0,876295,0.0
1664,17000011,2017-01-25,21596253,23827000,CA,0.0597,1.3,0.647,cwcapital,0.0,2230747,0.0
1665,501164296,2017-01-25,21594347,22390000,MD,0.0387,1.438,0.542,berkadia,0.0,795653,0.0
1666,534369227,2017-01-25,21575873,23599000,CT,0.0628,1.3,0.681,freddie_mac,0.0,2023127,0.0
1667,10086341,2017-01-25,21562000,21562000,TX,0.0428,1.35,0.736,wells_fargo_bank,0.0,0,0.0
1668,302521025,2017-01-25,21560000,21560000,MN,0.0398,1.37,0.8,wells_fargo_bank,0.0,0,0.0
1669,30309862,2017-01-25,21553390,22600000,IL,0.028937,1.52,0.765,"berkeley_point_capital,_llc",0.0,1046610,0.0
1670,300911021,2017-01-25,21551871,22160000,GA,0.0393,1.25,0.78,keybank,0.0,608129,0.0
1671,300340019,2017-01-25,21550378,22025000,NV,0.0392,1.43,0.72,keybank,0.0,474622,0.0
1672,300911023,2017-01-25,21549778,21800000,TX,0.0383,1.26,0.768,keybank,0.0,250222,0.0
1673,303841022,2017-01-25,21546870,22500000,MO,0.0436,1.46,0.674,midland_loan_services,0.0,953130,0.0
1674,820107097,2017-01-25,21541000,21541000,TX,0.0458,1.25,0.684,keybank,0.0,0,0.0
1675,708283934,2017-01-25,21517412,11500000,DC,0.0478,1.337,0.55,wells_fargo_bank,0.0,-10017412,0.0
1676,301961011,2017-01-25,21500000,21500000,CO,0.035437,1.68,0.691,wells_fargo_bank,0.0,0,0.0
1677,300340022,2017-01-25,21500000,21500000,MN,0.034,2.91,0.489,keybank,0.0,0,0.0
1678,304221022,2017-01-25,21500000,21500000,VA,0.0372,2.14,0.65,cwcapital,0.0,0,0.0
1679,10085452,2017-01-25,21480000,21480000,CA,0.0368,1.87,0.655,wells_fargo_bank,0.0,0,0.0
1681,10074160,2017-01-25,21478811,22125000,KY,0.0491,1.35,0.75,wells_fargo_bank,0.0,646189,0.0
1682,824100012,2017-01-25,21460903,23500000,CA,0.0414,1.3,0.609,keybank,0.0,2039097,0.0
1683,860100015,2017-01-25,21455360,22650000,TX,0.052,1.42,0.594,wells_fargo_bank,0.0,1194640,0.0
1684,304901131,2017-01-25,21453355,22100000,NC,0.0327,1.56,0.61,wells_fargo_bank,0.0,646645,0.0
1685,824100013,2017-01-25,21429386,23500000,OH,0.0405,1.642,0.735,keybank,0.0,2070614,0.0
1686,305131020,2017-01-25,21424000,21424000,CO,0.04,1.34,0.709,keybank,0.0,0,0.0
1687,300591021,2017-01-25,21409809,23123000,TX,0.0387,1.25,0.684,cwcapital,0.0,1713191,0.0
1688,10074217,2017-01-25,21408682,22281000,CA,0.0356,1.26,0.7,wells_fargo_bank,0.0,872318,0.0
1689,303841024,2017-01-25,21408372,21750000,FL,0.0395,1.37,0.745,midland_loan_services,0.0,341628,0.0
1690,889100016,2017-01-25,21405585,22700000,AZ,0.0408,1.294,0.799,midland_loan_services,0.0,1294415,0.0
1691,714100024,2017-01-25,21400000,21400000,TX,0.0335,2.21,0.632,wells_fargo_bank_,0.0,0,0.0
1692,300060029,2017-01-25,21400000,21400000,MO,0.0391,1.25,0.77,keybank,0.0,0,0.0
1693,300701021,2017-01-25,21387312,23660000,PA,0.0367,1.44,0.688,keybank,0.0,2272688,0.0
1694,714100019,2017-01-25,21386548,22540000,OK,0.0331,1.79,0.7,wells_fargo_bank_,0.0,1153452,0.0
1695,820105463,2017-01-25,21384156,21500000,FL,0.0417,1.38,0.746,keybank,0.0,115844,0.0
1696,889100017,2017-01-25,21379076,22650000,TX,0.0417,1.24,0.75,midland_loan_services,0.0,1270924,0.0
1697,10086992,2017-01-25,21378113,22380000,WA,0.0458,1.26,0.598,wells_fargo_bank,0.0,1001887,0.0
1698,10096492,2017-01-25,21373760,22200000,OR,0.0384,1.45,0.596,wells_fargo_bank,0.0,826240,0.0
1699,824100015,2017-01-25,21372164,23400000,KS,0.0404,1.318,0.793,keybank,0.0,2027836,0.0
1700,302521026,2017-01-25,21372000,21372000,MA,0.0387,1.31,0.797,wells_fargo_bank,0.0,0,0.0
1701,302781026,2017-01-25,21368000,21368000,MA,0.0424,2.22,0.521,keybank,0.0,0,0.0
1702,670100016,2017-01-25,21361400,23725000,WA,0.0477,1.25,0.623,wells_fargo_bank,0.0,2363600,0.0
1703,300911022,2017-01-25,21359835,22000000,NE,0.0389,1.32,0.771,keybank,0.0,640165,1.0
1704,300911024,2017-01-25,21356958,21578000,NY,0.0374,1.25,0.662,keybank,0.0,221042,0.0
1705,651100012,2017-01-25,21352552,24000000,NY,0.0435,1.91,0.568,cwcapital,0.0,2647448,0.0
1706,30288546,2017-01-25,21350933,22495000,WA,0.0425,1.25,0.684,keybank,0.0,1144067,0.0
1707,30284999,2017-01-25,21349106,24000000,TN,0.0443,1.34,0.73,wells_fargo_bank,0.0,2650894,0.0
1708,301901022,2017-01-25,21334767,22516000,WA,0.0454,1.3,0.67,wells_fargo_bank,0.0,1181233,0.0
1709,301151027,2017-01-25,21324296,21545000,NY,0.0374,1.25,0.73,wells_fargo_bank,0.0,220704,0.0
1710,300701022,2017-01-25,21322511,22033000,CA,0.0387,1.25,0.741,keybank,0.0,710489,0.0
1711,16000013,2017-01-25,21317127,23195000,FL,0.0585,1.31,0.748,cwcapital,0.0,1877873,0.0
1712,818100018,2017-01-25,21290214,23375000,MS,0.0431,1.666,0.65,cwcapital,0.0,2084786,0.0
1713,30284989,2017-01-25,21288037,23880000,OH,0.0435,1.64,0.708,wells_fargo_bank,0.0,2591963,0.0
1714,10062347,2017-01-25,21283960,22425000,NC,0.044,1.265,0.753,wells_fargo_bank,0.0,1141040,0.0
1715,10099797,2017-01-25,21280000,21280000,NE,0.0434,1.34,0.779,wells_fargo_bank,0.0,0,0.0
1716,10102180,2017-01-25,21280000,21280000,NV,0.0391,1.25,0.8,cwcapital,0.0,0,0.0
1717,300651023,2017-01-25,21263164,21615000,NY,0.0376,1.51,0.64,cwcapital,0.0,351836,0.0
1718,818100020,2017-01-25,21259057,22540000,AZ,0.0395,1.27,0.711,cwcapital,0.0,1280943,0.0
1719,10081455,2017-01-25,21257683,22822000,CA,0.0376,1.35,0.623,midland_loan_services,0.0,1564317,0.0
1720,302521023,2017-01-25,21257496,21937500,TX,0.0438,1.26,0.749,wells_fargo_bank,0.0,680004,0.0
1721,291000030,2017-01-25,21250721,21750000,NV,0.0395,1.3,0.704,keybank,0.0,499279,0.0
1722,940995840,2017-01-25,21247056,23646000,VA,0.0545,1.25,0.707,cwcapital,0.0,2398944,0.0
1723,300591022,2017-01-25,21242710,22067000,AZ,0.0382,1.25,0.714,cwcapital,0.0,824290,0.0
1724,30308302,2017-01-25,21242674,21455000,TX,0.0307,1.76,0.692,wells_fargo_bank,0.0,212326,0.0
1725,504150391,2017-01-25,21242447,23922000,CO,0.0585,1.27,0.562,freddie_mac,0.0,2679553,0.0
1726,30309089,2017-01-25,21225000,21225000,NC,0.024637,1.59,0.732,trimont,0.0,0,0.0
1727,818100021,2017-01-25,21221330,22500000,AZ,0.0395,1.337,0.682,cwcapital,0.0,1278670,0.0
1728,714100021,2017-01-25,21213888,21800000,FL,0.0373,1.29,0.71,wells_fargo_bank_,0.0,586112,0.0
1729,10082666,2017-01-25,21209855,21347000,RI,0.0437,1.31,0.749,wells_fargo_bank,0.0,137145,0.0
1730,10096494,2017-01-25,21190000,21190000,OR,0.0397,2.3,0.65,wells_fargo_bank,0.0,0,0.0
1731,940998351,2017-01-25,21176583,22800000,MN,0.0447,1.28,0.748,wells_fargo_bank,0.0,1623417,0.0
1732,10081288,2017-01-25,21170000,21170000,GA,0.0483,1.87,0.54,wells_fargo_bank,0.0,0,0.0
1733,10054735,2017-01-25,21168007,23800000,DC,0.0522,1.376,0.725,wells_fargo_bank,0.0,2631993,0.0
1734,30308572,2017-01-25,21156305,21270000,CA,0.026937,1.54,0.707,midland_loan_services,0.0,113695,0.0
1735,30288585,2017-01-25,21147016,22200000,FL,0.0427,1.255,0.796,keybank,0.0,1052984,0.0
1736,818100022,2017-01-25,21144186,21945000,GA,0.0438,1.266,0.799,cwcapital,0.0,800814,0.0
1737,304611024,2017-01-25,21144000,21144000,OH,0.0385,2.63,0.6,wells_fargo_bank,0.0,0,0.0
1738,46100019,2017-01-25,21139518,21680000,FL,0.0383,1.34,0.786,midland_loan_services,0.0,540482,0.0
1739,501164339,2017-01-25,21131404,21910000,MD,0.0387,1.434,0.528,berkadia,0.0,778596,0.0
1740,490100012,2017-01-25,21126192,23000000,GA,0.0607,1.23,0.746,wells_fargo_bank,0.0,1873808,0.0
1741,818100023,2017-01-25,21122647,21500000,WA,0.0463,1.35,0.65,cwcapital,0.0,377353,0.0
1742,10073886,2017-01-25,21116663,22670000,CA,0.0432,1.47,0.683,wells_fargo_bank,0.0,1553337,1.0
1743,304221020,2017-01-25,21111319,21800000,NC,0.0373,1.58,0.592,cwcapital,0.0,688681,0.0
1744,300651021,2017-01-25,21108914,21900000,KY,0.0378,1.44,0.723,cwcapital,0.0,791086,0.0
1745,10088086,2017-01-25,21100000,21100000,GA,0.0399,1.38,0.742,wells_fargo_bank,0.0,0,0.0
1746,300911025,2017-01-25,21090090,21375000,NJ,0.037,1.31,0.75,keybank,0.0,284910,0.0
1747,33000017,2017-01-25,21086176,24000000,WA,0.0563,1.22,0.719,wells_fargo_bank,0.0,2913824,0.0
1748,860100014,2017-01-25,21084444,23000000,GA,0.053,1.33,0.74,wells_fargo_bank,0.0,1915556,0.0
1749,10102181,2017-01-25,21083219,21250000,NY,0.0426,1.31,0.67,cwcapital,0.0,166781,0.0
1750,690100017,2017-01-25,21082064,22000000,MD,0.0516,1.37,0.657,cwcapital,0.0,917936,0.0
1751,10082667,2017-01-25,21078837,21297000,NY,0.0374,1.25,0.732,wells_fargo_bank,0.0,218163,0.0
1752,10102914,2017-01-25,21075000,21075000,WA,0.0424,1.29,0.75,midland_loan_services,0.0,0,0.0
1753,304901134,2017-01-25,21070000,21070000,TX,0.0364,2.2,0.7,wells_fargo_bank,0.0,0,0.0
1754,10074320,2017-01-25,21059000,21059000,MA,0.0495,1.3,0.648,cwcapital,0.0,0,0.0
1755,10074245,2017-01-25,21043449,21825000,FL,0.0405,1.38,0.742,wells_fargo_bank,0.0,781551,0.0
1756,303171018,2017-01-25,21034000,21034000,WA,0.0406,1.3,0.694,cwcapital,0.0,0,0.0
1757,10059150,2017-01-25,21031536,22650000,AZ,0.0445,1.45,0.75,wells_fargo_bank,0.0,1618464,0.0
1758,690100015,2017-01-25,21027104,22485000,AL,0.0463,1.25,0.788,cwcapital,0.0,1457896,0.0
1759,30283183,2017-01-25,21021913,23500000,NJ,0.0462,1.36,0.689,cwcapital,0.0,2478087,0.0
1760,10069465,2017-01-25,21019447,22080000,FL,0.0367,1.28,0.8,wells_fargo_bank,0.0,1060553,0.0
1761,10073740,2017-01-25,21010572,21600000,TN,0.0396,1.27,0.796,wells_fargo_bank,0.0,589428,0.0
1762,301151026,2017-01-25,21009131,22400000,CA,0.0404,1.38,0.673,wells_fargo_bank,0.0,1390869,0.0
1763,10086993,2017-01-25,21005266,21330000,TX,0.0455,1.46,0.593,wells_fargo_bank,0.0,324734,0.0
1764,862100022,2017-01-25,21000000,21000000,NC,0.0475,1.72,0.61,wells_fargo_bank,0.0,0,0.0
1765,10091344,2017-01-25,21000000,21000000,WA,0.0405,2.45,0.54,"berkeley_point_capital,_llc",0.0,0,0.0
1766,304221023,2017-01-25,21000000,21000000,MI,0.0347,1.81,0.662,cwcapital,0.0,0,0.0
1767,10096495,2017-01-25,21000000,21000000,CO,0.0397,2.44,0.598,wells_fargo_bank,0.0,0,0.0
1768,10098025,2017-01-25,21000000,21000000,MN,0.0376,1.42,0.638,wells_fargo_bank,0.0,0,0.0
1769,303841026,2017-01-25,21000000,21000000,WA,0.038,1.27,0.75,midland_loan_services,0.0,0,0.0
1770,690100018,2017-01-25,20995775,21859000,CO,0.0523,1.25,0.714,cwcapital,0.0,863225,0.0
1771,300591025,2017-01-25,20989000,20989000,MA,0.0374,2.21,0.573,cwcapital,0.0,0,0.0
1772,301561021,2017-01-25,20980318,21200000,NY,0.0368,1.25,0.714,keybank,0.0,219682,0.0
1773,818100025,2017-01-25,20974008,21000000,NJ,0.0433,1.432,0.65,cwcapital,0.0,25992,0.0
1774,300911026,2017-01-25,20967033,21187000,VA,0.0367,1.42,0.746,keybank,0.0,219967,0.0
1775,862100019,2017-01-25,20961073,22200000,FL,0.0463,1.37,0.716,wells_fargo_bank,0.0,1238927,0.0
1776,824100017,2017-01-25,20947672,23050000,MD,0.0397,1.944,0.494,keybank,0.0,2102328,0.0
1777,10098024,2017-01-25,20946140,21000000,MN,0.044,1.32,0.748,wells_fargo_bank,0.0,53860,0.0
1778,304221021,2017-01-25,20939484,21622000,WA,0.0345,1.35,0.748,cwcapital,0.0,682516,0.0
1779,10073971,2017-01-25,20937930,21760000,NC,0.0399,1.37,0.799,wells_fargo_bank,0.0,822070,0.0
1780,300340021,2017-01-25,20934310,21750000,GA,0.0403,1.35,0.74,keybank,0.0,815690,0.0
1781,300651026,2017-01-25,20932322,21280000,NY,0.0374,1.54,0.76,cwcapital,0.0,347678,0.0
1782,10058694,2017-01-25,20922945,22036000,TX,0.0444,1.565,0.697,wells_fargo_bank,0.0,1113055,1.0
1783,301901023,2017-01-25,20911232,22000000,FL,0.044,1.33,0.727,wells_fargo_bank,0.0,1088768,0.0
1784,10093608,2017-01-25,20908513,21857000,CA,0.0423,1.25,0.664,wells_fargo_bank,0.0,948487,0.0
1786,714100023,2017-01-25,20902312,21500000,FL,0.0355,1.64,0.721,wells_fargo_bank_,0.0,597688,0.0
1787,302521029,2017-01-25,20870000,20870000,TX,0.0353,2.31,0.525,wells_fargo_bank,0.0,0,0.0
1788,10098023,2017-01-25,20867254,21702000,NY,0.0343,1.8,0.425,wells_fargo_bank,0.0,834746,0.0
1789,302781027,2017-01-25,20840000,20840000,TX,0.0434,1.27,0.786,keybank,0.0,0,0.0
1790,689100013,2017-01-25,20837620,23058000,FL,0.0488,1.25,0.752,cwcapital,0.0,2220380,0.0
1791,300501029,2017-01-25,20837387,22100000,FL,0.0392,1.26,0.725,midland_loan_services,0.0,1262613,0.0
1792,10084986,2017-01-25,20824263,21150000,GA,0.0488,1.26,0.74,cwcapital,0.0,325737,0.0
1793,651100013,2017-01-25,20807891,22400000,CA,0.0448,1.27,0.672,cwcapital,0.0,1592109,0.0
1794,862100020,2017-01-25,20802135,22051000,TX,0.0455,1.29,0.712,wells_fargo_bank,0.0,1248865,0.0
1795,304901135,2017-01-25,20800000,20800000,GA,0.0352,1.29,0.788,wells_fargo_bank,0.0,0,0.0
1796,302521028,2017-01-25,20796245,21000000,IL,0.0402,1.27,0.75,wells_fargo_bank,0.0,203755,0.0
1797,301451017,2017-01-25,20776327,21877000,CO,0.0359,1.26,0.786,cwcapital,0.0,1100673,0.0
1798,30309593,2017-01-25,20775000,20775000,MO,0.026887,1.93,0.697,keybank,0.0,0,0.0
1799,10091345,2017-01-25,20765000,20765000,GA,0.0464,1.25,0.758,"berkeley_point_capital,_llc",0.0,0,0.0
1800,708054242,2017-01-25,20762747,21750000,NC,0.0416,1.3,0.745,cwcapital,0.0,987253,0.0
1801,714100022,2017-01-25,20751628,21680000,FL,0.0392,1.26,0.788,wells_fargo_bank_,0.0,928372,0.0
1802,10073967,2017-01-25,20744528,21600000,MD,0.0373,1.31,0.75,wells_fargo_bank,0.0,855472,0.0
1803,820105084,2017-01-25,20727409,20902000,TX,0.0395,1.31,0.75,wells_fargo_bank,0.0,174591,0.0
1804,10081405,2017-01-25,20720089,21000000,DE,0.037,1.41,0.734,midland_loan_services,0.0,279911,0.0
1805,10098688,2017-01-25,20720000,20720000,PA,0.0357,1.32,0.8,wells_fargo_bank,0.0,0,1.0
1806,10062280,2017-01-25,20715111,21840000,NJ,0.0418,1.277,0.8,wells_fargo_bank,0.0,1124889,0.0
1807,820105462,2017-01-25,20709809,20822000,FL,0.0417,1.38,0.746,keybank,0.0,112191,0.0
1808,303841025,2017-01-25,20703412,21494000,WI,0.0368,1.43,0.712,midland_loan_services,0.0,790588,0.0
1809,714100020,2017-01-25,20696259,22675000,DE,0.0388,1.27,0.655,wells_fargo_bank_,0.0,1978741,0.0
